Codigo,ID,Nombre del emplazamiento,Direccion,Municipio,Localidad,Provincia,Latitud,Longitud,Categoria
ARBA1422,LP024,Villa Montoro,Calle 96 S/N° entre Calle 1 y Calle 2,LA PLATA,LA PLATA,BUENOS AIRES,-34.943623,-57.901021,B
ARBA3708,LP044,Barrio Parque Sicardi (Tasa),calle 7 bis s/N° entre calle 636 y calle 637,LA PLATA,LA PLATA,BUENOS AIRES,-34.97588,-57.86988,B
ARBA3774,LP027,Barrio Aeropuerto (TMA),CALLE 98  SIN NÚ y CALLE 16,LA PLATA,LA PLATA,BUENOS AIRES,-34.957611,-57.916139,C
ARBA4100,LP037,Villa Montoro 2(C),Calle 83 924 entre Calle 13 y Calle 14,LA PLATA,LA PLATA,BUENOS AIRES,-34.945972,-57.922667,A
ARBA4184,LP036,Berisso Oeste(B),Calle 123 1810 entre Calle 60 y 0,BERISSO,BERISSO,BUENOS AIRES,-34.912972,-57.912611,B
ARBA5865,LP033,La Plata Este (TMA),Calle 29 s/n entre Calle 122 y Calle 126,LA PLATA,LA PLATA,BUENOS AIRES,-34.928306,-57.896139,A
ARBA5938,LP072,139 y 70(A),Calle 137 s/n entre Calle 90 y 0,LA PLATA,LA PLATA,BUENOS AIRES,-34.972583,-57.940667,C
ARBA9636,LP084,7 y 80(D),Calle 80 570 entre calle 6 y calle 7,LA PLATA,LA PLATA,BUENOS AIRES,-34.93662191,-57.91896093,C
ARBA0567,BH012,Magdalena Rep,Patricio Brennen s/n entre French y Formingo,MAGDALENA,MAGDALENA,BUENOS AIRES,-35.082747,-57.505725,A
ARBA2074,,(TASA) - Magdalena,Patricio Brennan 1120/28 -  Circ.1C Mz.232 Par.2 1120   e/ Maipu y Libertad,MAGDALENA,MAGDALENA,BUENOS AIRES,-35.081497,-57.516028,B
ARBA4123,,Circunvalacion Calle 72 y 25,Circunvalacion Calle 72 y 25 S/N  ,LA PLATA,LA PLATA,BUENOS AIRES,-34.948078,-57.946004,C
ARBA10527,,ALTOS SAN LORENZO 2(B),"Parque Urbano Altos de San Lorenzo 1, 23 y 79. s/n  ",LA PLATA,LA PLATA,BUENOS AIRES,-34.95147,-57.937156,C
ARBA4175,,Nestle (Magdalena) ,Ruta 11 km 46 S/N -  ,MAGDALENA,MAGDALENA,BUENOS AIRES,-35.067758,-57.543589,C
ARSC0003,VC014,San José Obrero,Lisandro de La Torre 151,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.619912,-69.237122,A
ARSC0007,VC007,Río Gallegos TASA,J. A. Roca 631 entre Rivadavia y Piedrabuena,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.623119,-69.211244,P
ARSC0019,VC201,CEC Rio Gallegos,J. A. Roca 1031 y -,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.620588,-69.217083,P
ARSC0024,VC023,"Río Gallegos, AEROPUERTO",Ruta Nacional Nº 3  Km. 8,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.612154,-69.306393,C
ARSC0030,VC025,Río Gallegos Tiro Federal (TP),Juan de Garay e/ Posadas e Ituzaingo 0 entre 0 y 0,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.637,-69.211,A
ARSC0108,VC026,Rio Gallegos Los Arrieros(E),José María Rosa 1230 entre Foca Trihuala y Los Pingüinos,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.629107,-69.250564,B
ARSC0114,VC307,Rio Gallegos (Gendarmeria),San Martin 1306,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.628794,-69.222525,C
ARSC0127,VC027,Rio Gallegos Autodromo(A),RUTA NACIONAL 3  KM 2.,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.65465,-69.24312,C
ARSC0135,VC001,Rio Gallegos 11(A),Ruta 3  s/n y Balbín,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.617777,-69.266666,C
ARSC0136,VC002,Rio Gallegos 12(A),Barrio San Benito 0,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.654166,-69.281388,C
ARSC0148,VS005,Güer Aike,Ruta Nacional N° 3 y Ruta Nacional N° 40 0 y Destacamento Policial Güer Aike,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.634072,-69.582777,C
ARSC0151,VC029,Rio Gallegos Noroeste,Pablo neruda y Lola Mora 0,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.613255,-69.247,C
ARSC0155,VC003,RIO GALLEGOS 13,Manuel Belgrano y Cepeda 0,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.633648,-69.203891,C
ARSC0158,VC028,Rio Gallegos Este - Giachino y Hernan Cortes,Giachino y Hernan Cortez S/N,RIO GALLEGOS,RIO GALLEGOS,SANTA CRUZ,-51.640505,-69.189703,C
ARSC0225,,(TASA) - GUER AIKE,"RUTA NAC. Nº 3 NUEVA, A 40 KM DE RIO GALLEGOS",RIO TURBIO,GÜER AIKE,SANTA CRUZ,-51.63071,-69.63014,C
ARSC0005,VE016,Comandante Luis Piedrabuena,L. N. Alem 65 (CT,COMANDANTE LUIS PIEDRABUENA,COMANDANTE LUIS PIEDRABUENA,SANTA CRUZ,-49.969166,-68.902779,B
ARSC0017,VE006,Puerto Santa Cruz,Belgrano 460 entre Lewis y Bosco,PUERTO SANTA CRUZ,PUERTO SANTA CRUZ,SANTA CRUZ,-50.016109,-68.519722,A
ARSC0215,VE002,(TASA) - COMANDANTE LUIS PIEDRABUENA REP,Camino sin nombre A 330 Mts de Ruta Nacional N° 3,COMANDANTE LUIS PIEDRABUENA,COMANDANTE LUIS PIEDRABUENA,SANTA CRUZ,-49.96355,-68.91087,B
ARSC0006,VE005,Puerto San Julian,Berutti entre Darwin y Alberdi,PUERTO SAN JULIAN,PUERTO SAN JULIAN,SANTA CRUZ,-49.309851,-67.734061,A
ARSC0180,,(TASA) - RIO SECO,"fracción de terreno de 170 x 170 mts, identificado como ARSC0180Establecimiento de Campo “Estancia 25 de Mayo”, ubicado en el Departamento de Magallanes, Zona San Julian, Provincia de Santa Cruz",0,Rio Chico,Santa Cruz,-48.40053,-67.72661,A
ARSC0186,,(TASA) - SAN JULIAN,Bmé. Mitre 81 esq. Mariano Moreno 1097 - Par.4,PUERTO SAN JULIAN,PUERTO SAN JULIAN,SANTA CRUZ,-49.31088,-67.723538,C
ARSC0195,,(TASA) - SAN JULIAN REP.,Ruta Nac. N° 3 km 2560.,PUERTO SAN JULIAN,PUERTO SAN JULIAN,SANTA CRUZ,-49.34885,-67.85178,C
ARSC0143,VW046,Barrio 46 viviendas,Jose Formenti 0 y Teresa de Calcuta o calle 32,EL CALAFATE,EL CALAFATE,SANTA CRUZ,-50.343315,-72.258052,C
ARSC0144,VW008,El Calafate 8(A),Seccion D1 Manzana 16800 Lote 8 0,EL CALAFATE,EL CALAFATE,SANTA CRUZ,-50.338254,-72.254829,C
ARSC0153,VW011,Punta Bandera,"Punta bandera		 0",EL CALAFATE,PUNTA BANDERA,SANTA CRUZ,-50.304435,-72.7912,C
ARSC0246,VW303,Mudanza de VW103(A),Manzana 164001 S/N,EL CALAFATE,EL CALAFATE,SANTA CRUZ,-50.330116,-72.229966,C
ARSC0066,VW002,Glaciar Perito Moreno (Coop. El Calafate),sin datos s/n°,EL CALAFATE,PN - LOS GLACIARES,SANTA CRUZ,-50.468472,-73.028417,C
ARSC0022,VS003,28 de Noviembre,Chubut  457 entre Perito Moreno y Gobernador Gregores,28 DE NOVIEMBRE,28 DE NOVIEMBRE,SANTA CRUZ,-51.58261,-72.21305,B
ARSC0219,,(TASA) - CERRO REDONDO REP,Sobre Ruta 526 a 93 km de Rio Gallegos,RIO TURBIO,GÜER AIKE,SANTA CRUZ,-52.21645,-68.85893,B
ARSC0220,,(TASA) - CERRO REDONDO SSPLD,Sobre Ruta 1 a 85 Km de Rio Gallegos,RIO TURBIO,GÜER AIKE,SANTA CRUZ,-52.275637,-68.660273,D
ARBA11422,,(TASA) - SAN SEBASTIAN ADUANA,Ruta 3 y Ruta Prov 1,CHIVILCOY,SAN SEBASTIAN,BUENOS AIRES,-53.298847,-68.45638,D
ARTF0124,,(TASA) - TIERRA MAYOR,"Ruta Nac. N° 3 Km 3019,40 a 17 Km de Ushuaia.",USHUAIA,TIERRA MAYOR,TIERRA DEL FUEGO,-54.719673,-68.104542,D
ARTF0127,,(TASA) - MISION FAGNANO,Prox. Ruta Nac. Nº 3 km 2938.,TOLHUIN,TOLHUIN,TIERRA DEL FUEGO,-54.556673,-67.226056,D
ARTF0130,IS018,(TASA) - RANCHO HAMBRE,"Ruta Nac. N°3 Km 2997,6 a 33 km de Ushuaia",USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.737787,-67.823425,D
ARTF0131,,(TASA) - HOSTERIA LAS COTORRAS,RN 3 KM 3030,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.718449,-68.026078,D
ARTF0132,,(TASA) - HOSTERIA PETREL,"Ruta Nac. Nº 3  Km 2987,7",USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.680814,-67.81345,D
ARTF0134,,(TASA) - VALLE CARBAJAL,Sin dirección - En medio del Cerro a 3 KM de la RN 3,RIO GRANDE,VALLE CARBAJAL,TIERRA DEL FUEGO,-54.725901,-68.216586,D
ARTF0148,,(TASA) - AEROPUERTO RIO GRANDE((),"Local, en subsuelo de la torre de control, S/N",RIO GRANDE,RIO GRANDE,TIERRA DEL FUEGO,-53.781433,-67.752628,D
ARTF0001,IC003,Aeropuerto Ushuaia,Mutto,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.817945,-68.30713,C
ARTF0003,IC009,B° Mirador,Teodoro Mendoza s/n entre Calle 18 de septiembre (ruta 3) y Pioneros Fueguinos,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.792165,-68.239657,B
ARTF0004,IC008,Provincias,Gdor Campos 1375 y Sarmiento,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.806705,-68.31802,B
ARTF0005,IS012,Estación del Fin del Mundo,Ruta 3 Km 3042,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.8342,-68.4259,C
ARTF0006,IC004,Ushuaia Centro TASA,San Martin 551 entre Laserre y 25 de Mayo,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.806325,-68.30617,P
ARTF0010,IC002,Ushuaia,Del Arroyo 785,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.81145,-68.336248,A
ARTF0013,IC015,TECO USHUAIA CENTRO - COMSAT,25 DE MAYO y Bielke,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.802556,-68.310823,C
ARTF0029,IC014,Ushuaia 2,0 0 entre 0 y 0,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.826,-68.345,B
ARTF0041,IC308,Ushuaia Bahia Encerrada(A),12 de Octubre 169 y Lugones,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.814778,-68.326164,C
ARTF0061,IC001,Ushuaia Aeropuerto,AEROPUERTO INTERNACIONAL DE USHUAIA S/N,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.8394,-68.305,C
ARTF0100,IC022,Indios Chiriguanos,Indios Chiriguanos 0,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.822072,-68.345686,C
ARTF0102,IC005,Ushuaia Cilawaia,Calles Cilawaia  0 y Yowen,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.803633,-68.327366,C
ARTF0104,IC017,Ushuaia Bahia Golondrina,Calle del Tolkeyen S/n - Barrio Residencial Privado  0,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.839841,-68.372657,C
ARTF0105,IC024,Parque Industrial,Calle Perito Francisco Moreno (Parque Industrial Raul Alfonsin) 0,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.79456,-68.251334,C
ARTF0106,IC025,PLAZA RENE FAVALORO,Plazoleta Parque Tematico DR. Rene Favaloro 0,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.832075,-68.360897,C
ARTF0107,IC010,Ushuaia Cañadon del Parque,Gendarme Argentino s/n y a 60 mts de Juan Facundo Quiroga,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.799034,-68.287457,C
ARTF0108,IC019,USHUAIA AYELEN,Calle 18 de Septiembre (ruta 3) 0 entre Albatros y Eva Peron,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.788775,-68.275744,C
ARTF0109,IC021,CHORRILLO,Damiana Francia Fique S/N entre Fuegia Basket y Walanika,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.819235,-68.329631,C
ARTF0110,IC011,Ushuaia Andorra,Camino del Valle S/N,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.773717,-68.270903,C
ARTF0118,,TASA MONTE GALLINERO,Miguel Angel Torelli  777 entre Juan Domingo Peron y Carlos Rubinos del Rio,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.8019,-68.3029,B
ARTF0119,,TASA Valle del Rio Pipo,Bahía Ushuaia S/N 0 y De Los Ñires ,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.83377,-68.35825,C
ARTF0125,IC006,MIRADOR DEL BEAGLE,Las Margaritas S/N,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.797688,-68.314024,B
ARTF0135,IC221,CEC Ushuaia IC211(A),Av. Maipu 215 y Pres. Bernardino Ravadavia,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.80618,-68.300832,P
ARTF0144,IC030,Hotel Arakur(A) ,Cerro Alarken S/N,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.784021,-68.259311,C
ARTF0009,IC007,Cerro Krund,30 km. de Ushuaia prox. Refugio de las Cotorras,USHUAIA,CERRO KRUND (CERRO CASTOR),TIERRA DEL FUEGO,-54.732777,-68.061951,C
ARTF0049,IC016,Base Cerro Castor,RUTA 3 KM 26,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.72498,-68.01646,C
ARTF0126,IS017,(TASA) - LAGO ESCONDIDO,"Ruta Nac. Nº 3 Km 2978, a 250 mts. de la ruta. (Paraje Aserradero Laguna Verde). S/N  ",USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.607124,-67.712012,C
ARTF0133,,(TASA) -RIO OLIVA REPET,"Ruta Nac. Nº 3, a 7,600 km de Ushuaia, 1.000 mts antes de llegar al puente Rio Oliva. (fiscales).   ",USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.752806,-68.196028,C
ARTF0002,IS005,Tolhuin,Av. de los Selknams y Av. Lucas Bridges,TOLHUIN,TOLHUIN,TIERRA DEL FUEGO,-54.510612,-67.19503,B
ARRN0365,,(TASA) - EL CAIN,Ruta Nac. N° 5. Comision de Fomento de la localidad,EL CAIN,EL CAIN,RIO NEGRO,-41.66855979,-68.16095019,D
ARRN0376,,(TASA) - REPETIDORA LOS JUNCOS,"Lotes 19, 21, 22 y 23 en Paraje Chaiful, de la sección VII, Departamento 25 de Mayo",SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.285019,-69.00631,D
ARRN0409,,(TASA) - PRAHUANIYEU,RP8 S/N - Edificio de la Comision de Fomento,COMICO,PRAHUANIYEU,RIO NEGRO,-41.33929,-67.90499,D
ARBA10940,,(TASA) - LARTIGAU,calle s/n,CORONEL PRINGLES,CORONEL PRINGLES (ESTACION PRINGLES),BUENOS AIRES,-38.44756,-61.56519,D
ARBA11328,,(TASA) - PARAJE FRAPAL,Sobre RP Nº 51 cruce con RP 72 a 50 Km de Bahia.Blanca,CORONEL PRINGLES,CORONEL PRINGLES (ESTACION PRINGLES),BUENOS AIRES,-38.33503,-61.60718,D
ARBA11406,,(TASA) - CORTI,Camino de acceso a Corti a 5 km de ruta prov 51,BAHIA BLANCA,BAHIA BLANCA,BUENOS AIRES,-38.62156,-62.06091,D
ARCF9329,,(TASA) - RUTA 33 km 109,"En el cruce de la entrada a Saavedra, Estacion de Servicio ISAURA, NC. Circ. XII, Parcela 1291 c.",CIUDAD AUTONOMA BUENOS AIRES,SAAVEDRA,CIUDAD AUTONOMA BUENOS AIRES,-37.8014,-62.3906,D
ARBA10929,,(TASA) - SANTA MARIA,AV. 11 DE MAYO Y TUCUMAN,CORONEL SUAREZ,SANTA MARIA,BUENOS AIRES,-37.55852,-61.87442,D
ARBA11020,,(TASA) - ERIZE,Ciudad de la bandera s/Nº frente al ferrocarril. lindero a la Escuela N°5,PUAN,PUAN,BUENOS AIRES,-37.39530469,-62.80338605,D
ARBA11022,,(TASA) - ESPARTILLAR,Calle 16 (e) Calle 3 y Calle 5,CORONEL SUAREZ,ESPARTILLAR,BUENOS AIRES,-37.35792326,-62.43210466,D
ARBA11449,,(TASA) - CURU MALAL,Por Ruta Nº 67 Hacia Pigue aprox. 20 km - Siempre Verde Nº 5,CORONEL SUAREZ,CORONEL SUAREZ,BUENOS AIRES,-37.48564,-62.10711,D
ARBA10993,,(TASA) - PASMAN REP,FRENTE A RP 85 ANTES DEL PUEBLO PASMAN,CORONEL SUAREZ,CORONEL SUAREZ,BUENOS AIRES,-37.216853,-62.163139,D
ARBA10989,,(TASA) - PELICURA,PREDIO SOBRE RP76,PUAN,PUAN,BUENOS AIRES,-38.195078,-62.689661,D
ARBA10990,,(TASA) - LOPEZ LECUBE,A 5 KM  RP 76 ,PUAN,PUAN,BUENOS AIRES,-38.120306,-62.72425,D
ARBA11024,,(TASA) - ESTELA,Foot Ball Club Estela,PUAN,ESTELA,BUENOS AIRES,-38.11061884,-62.9178028,D
ARBA11078,,(TASA) - SAN MIGUEL ARCANGEL,"Coop. Electr. , Av. 9 de Julio s/nº",ADOLFO ALSINA,COLONIA SAN MIGUEL ARCANGEL,BUENOS AIRES,-37.4521,-63.1214,D
ARBA11446,,(TASA) - COLONIA BELLA VISTA,Club Bella Vista - Colonia Bella Vista - Villarino,PATAGONES,JUAN A. PRADERE,BUENOS AIRES,-39.43938,-62.94469,D
ARBA11166,,(TASA) - AL VER VERAS,Ruta Nac. N° 2 Km 218. Estacion de Servicio SHELL,DOLORES,DOLORES,BUENOS AIRES,-36.39333021,-57.6943459,D
ARSC0193,,(TASA) - TEHUELCHES REP,Ruta 43 a 21km de Ruta 3.A 50 mt. de la Ruta Nº  520 a 250 mts de la estacion del FF.CC.  Roca Tehue,JARAMILLO,FITZ ROY,SANTA CRUZ,-46.9293,-67.48481,D
ARCB0493,,(TASA) - EL ESCORIAL,"Almacen de ramos generales (CASA ELI), Instal. 2 contenedores (equip. Satelit., Grup. Electrog.)  an",GASTRE,EL ESCORIAL,CHUBUT,-43.09002,-68.54462,D
ARPA0315,,(TASA) - SARAH,Calle 5 esq Calle 12,FOMENTO SARAH,SARAH,LA PAMPA,-35.02629,-63.68719,D
ARPA0272,,(TASA) - PARAJE LOS HORNOS, RUTA 4 KM 109 (APROX.) Escuela N° 176. JOSE VILLATA.,ARATA,ARATA,LA PAMPA,-35.631456,-64.446072,D
ARPA0312,,(TASA) - INGENIERO FOSTER,Calle de acceso s/n y RP 103 - a 250 mts del cruce con RP 47,PARERA,INGENIERO FOSTER,LA PAMPA,-35.70271,-65.10238,D
ARPA0320,,(TASA) - CHAMAICO,RUTA 188 A 200 MTS RP11,RANCUL,RANCUL,LA PAMPA,-35.085851,-64.922019,D
ARPA0275,,(TASA) - MAZAMET, RUTA NAC. 35 KM 221,QUEHUE,UTRACAN,LA PAMPA,-35.8121,-64.26888,D
ARPA0310,,(TASA) - RELMO,Calle Belgrano (e) Antartida Argentina y  Av. San Martim,RELMO,RELMO,LA PAMPA,-36.25632,-63.44896,D
ARBA10511,LC017,2009(A),Parque Lineal Circunvalación 32 y 25. s/n,LA PLATA,LA PLATA,BUENOS AIRES,-34.917249,-57.987283,C
ARBA10513,LC020,Circunvalación 1 (32 y 7)(A),Parque Lineal Circunvalación Av. 32 Y Av. 7 (del otro lado de Av. 7) s/n,LA PLATA,LA PLATA,BUENOS AIRES,-34.89999,-57.968841,C
ARBA10515,LC027,Circunvalacion 13 y 72(B),Parque Lineal Circunvalación 72 Y 13 s/n,LA PLATA,LA PLATA,BUENOS AIRES,-34.936574,-57.93376,C
ARBA10516,LC028,Circunvalación Calle 120 y 79(B),Parque Lineal Circunvalación 72 Y 120 s/n,LA PLATA,LA PLATA,BUENOS AIRES,-34.919388,-57.915445,C
ARBA11262,L0008,ANEXO HONORABLE SENADO DE LA PROVINCIA DE BUENOS AIRES(A),Av 7 0 y Esquina 49,LA PLATA,LA PLATA,BUENOS AIRES,-34.914566,-57.950475,C
ARBA4110,LC024,Circunvalación Calle 19 y 72(A),CALLE 19 s/n y CALLE 72,LA PLATA,LA PLATA,BUENOS AIRES,-34.9428,-57.9405,C
ARBA7498,LC032,PLAZA ITALIA Y DIAG 77(Q),Diagonal 74 Termin entre calle 4  y calle 41,LA PLATA,LA PLATA,BUENOS AIRES,-34.905352,-57.954604,C
ARBA10550,LP077,Calle 142 y Calle 135(B),Calle 42 y 135 s/n,LA PLATA,LA PLATA,BUENOS AIRES,-34.936,-57.986993,C
ARBA13213,BMM05,Movistar Fri Music 2018(A),HERMITAGE SIN NU y LAS TOSCAS,GENERAL PUEYRREDON,MAR DEL PLATA,BUENOS AIRES,-38.007972,-57.536444,D
ARBA8885,BM537,Sheraton Mar del Plata(A),Leandro N Alem 4221 4221,GENERAL PUEYRREDON,MAR DEL PLATA,BUENOS AIRES,-38.032025,-57.539831,C
ARBA11170,,(TASA) - VIEJO ALMACEN DE COBO,Ruta Nac. Nº 2 Km 383,MAR CHIQUITA,MAR DE COBO,BUENOS AIRES,-37.80549824,-57.6278487,D
ARBA11447,,(TASA) - COLONIA FERRARI,"Sobre Ruta Prov. Nº 74, a 18 km de RP Nº 2",MAIPU,LAS ARMAS,BUENOS AIRES,-37.089833,-57.630601,D
ARBA11462,,(TASA) - GENERAL PIRAN ACA,"Estacion de servicio General Piran ACA. Ruta 2 Km 312,5 // Estacion de servicio General Piran ACA. I",MAR CHIQUITA,GENERAL PIRAN,BUENOS AIRES,-37.20245,-57.7989,D
ARBA11187,,(TASA) - PARAJE LA SUERTE,Ruta Prov. Nº 76. Bar La Suerte.,LAPRIDA,PARAJE LA SUERTE,BUENOS AIRES,-37.234583,-60.713889,D
ARBA10928,,(TASA) - HOSTERIA ALLER,Ruta 76 km 531.,GENERAL LAMADRID,GENERAL LA MADRID,BUENOS AIRES,-37.37271,-60.97446,D
ARCB0458,,(TASA) - ARROYO VERDE REP,"Destacamento Policial, Nac. Nº 3. NC. Parte del Lote Nº 1 Frac. ""B"", Secc. A III. Margen Izquierda d",PUERTO MADRYN,ARROYO VERDE,CHUBUT,-41.99627,-65.2924,D
ARRN0381,,(TASA) - SIERRA GRANDE BACK TO BACK,Pasaje Peatonal entre Fernando Bajo y Docentes Rionegrinos. Cerro Roca Namuncurá.,SIERRA GRANDE,SIERRA GRANDE,RIO NEGRO,-41.61054,-65.35961,D
ARRN0383,,(TASA) - SIERRA PALLEMAN,Edificio de la Comision de Fomento. Ruta prov 58.,VALCHETA,SIERRA PAILEMAN,RIO NEGRO,-41.189281,-65.97882,D
ARCB0433,,(TASA) - SEPAUCAL,"Escuela Provincial N° 9 "" Pichi Che Ruca"".",TELSEN,TELSEN,CHUBUT,-42.2723,-67.4042,D
ARRN0351,,(TASA) - CONA NIYEU,"Edificio del Juzgado de Paz. Mz. 546 Lote 7, Sup. 1822 m². Instal equipos y antena satelital. Prop.",MINISTRO RAMOS MEXIA,CONA NIYEU,RIO NEGRO,-41.863889,-66.937583,D
ARBA10586,BH102,TASA PARAJE EL GUALICHU,Ruta Prov. N§ 30 en el Km 22  S/N entre al costado del arroyo Azul o Gualicho y Vivienda Sr. Pedro Omar Arano Almacen y Bar,LAS FLORES,LAS FLORES,BUENOS AIRES,-36.21735,-59.04575,D
ARBA10934,,(TASA) - PARAJE DE MARIA,ESTANCIA MALVINAS,PILA,PILA,BUENOS AIRES,-36.092742,-58.724547,D
ARBA11066,,(TASA) - RUTA 3 Km 72,Sobre ruta Nac. Nº 3  km 72. Estacion de Servicio de Y.P. F.,CAÑUELAS,CAÑUELAS,BUENOS AIRES,-35.1081,-58.7357,D
ARBA11070,,(TASA) - SALVADOR MARIA COOP.,Calle 10 (e) Calle 5 y Av. Circunvalación.,LOBOS,SALVADOR MARIA,BUENOS AIRES,-35.3008,-59.1689,D
ARBA11086,,(TASA) - TOLDOS VIEJOS,"Ruta Nac. Nº 60, a 66 km de Dolores, Establecimiento Los Toldos Viejos,",PILA,PILA,BUENOS AIRES,-36.5171,-58.2257,D
ARBA11096,,(TASA) - VILLA GENERAL ARIAS,"Calle Echeverria al 600 (e) Venezuela y Las Guayanas, NC. Circ. V, Secc. E, Mz. 42, Parc. 19 a",CORONEL ROSALES,VILLA GENERAL ARIAS,BUENOS AIRES,-38.8099,-62.0984,C
ARBA11099,,(TASA) - VILLA IRIS ILUM TPM,Calle Sin Nombre.,PUAN,VILLA IRIS,BUENOS AIRES,-38.1711,-63.2359,D
ARBA11101,,(TASA) - VILLA LYNCH,sin nombre,BOLIVAR,SAN CARLOS DE BOLIVAR (ESTACION BOLIVAR),BUENOS AIRES,-36.6017,-61.3648,D
ARBA11105,,(TASA) - VIVORATA ( REP. COAXIL Nº43),La Posta N° 45 (e) La Carreta y Av. El Campamento.,MAR CHIQUITA,VIVORATA,BUENOS AIRES,-37.6649,-57.6665,D
ARBA11106,,(TASA) - VIVORATA - REP. COAXIL Nº43,"Ruta Nac. N° 2 Km 358,6  -  Circ.4 Par.5C",MAR CHIQUITA,VIVORATA,BUENOS AIRES,-37.6715,-57.6656,D
ARBA11160,,(TASA) - 17 DE AGOSTO,"Cacique Pincen S/N° esq. Calle Moreno. N.Catas. C. VI, Secc. F, Mz. 2, Parc. 6.",PUAN,17 DE AGOSTO,BUENOS AIRES,-37.90856,-62.93587,D
ARBA11175,,(TASA) - VILLA OILIMPICA CHAPADMALAL,Playa de Maniobras de la Villa  Olimpica,GENERAL PUEYRREDON,CHAPADMALAL,BUENOS AIRES,-38.20344,-59.16284,D
ARBA11290,,(TASA) - ALTAMIRANO - REP. COAXIL Nº 13,"Ruta Nac. N° 2 Km 97,3 (e) Altamirano y Gandara",BRANDSEN,ALTAMIRANO,BUENOS AIRES,-35.438569,-58.10129,D
ARBA11292,,(TASA) - ARMARIO COLINAS VERDES,"Ruta 226 Km. ,50 (Av P. Luro)- casi esq Sandino. tramo Mar del Plata - Pta El Abras  - Autorizado po",GENERAL PUEYRREDON,MAR DEL PLATA,BUENOS AIRES,-37.954601,-57.63234,D
ARBA11308,,(TASA) - MAIPU - REP. COAXIL Nº34,Ruta Nac. N° 2 Km 283,MAIPU,MAIPU,BUENOS AIRES,-36.93468,-57.86883,D
ARBA11309,,(TASA) - MAIPU REP.,Sarmiento 560/62 entre Belgrano y Ramos Mejia,MAIPU,MAIPU,BUENOS AIRES,-36.862138,-57.883905,D
ARBA11326,,(TASA) - NUEVA ROMA,Cale pública s/n. a 500 mts de la estación Nueva Roma (FCGSM) y a 1700 mts aprox de la RN35,TORNQUIST,NUEVA ROMA,BUENOS AIRES,-38.5376,-62.6312,D
ARBA11336,,PARAJE LA BALLENERA,Ruta 88 Km 43 Cruce Ruta 77,0,Comandante Nicanor Otamendi,Buenos Aires,-38.15644,-58.97039,D
ARBA11341,,(TASA) - PARRAVICINI - REP. COAXIL Nº27,Ruta Nac. N° 2 Km 225,DOLORES,DOLORES,BUENOS AIRES,-36.4632,-57.7254,D
